MESSAGE V.3,GEA_Eff_1p5C,World,Emissions|CO2,Mt CO2/yr,,,,,,34590.578,,,,,36307.24167,,,,,,,,,,26883.813,,,,,,,,,,16972.44267,,,,,,,,,,9333.837333,,,,,,,,,,3273.669667,,,,,,,,,,-1095.636667,,,,,,,,,,-5244.088667,,,,,,,,,,-9233.627333,,,,,,,,,,-13056.11267,,,,,,,,,,-16416.01867
MESSAGE V.3,GEA_Eff_1p5C_Delay2020,World,Emissions|CO2,Mt CO2/yr,,,,,,34447.94467,,,,,36354.66267,,,,,,,,,,38766.91867,,,,,,,,,,24312.585,,,,,,,,,,12695.73433,,,,,,,,,,265.4446667,,,,,,,,,,-6083.568333,,,,,,,,,,-10114.92533,,,,,,,,,,-12983.44667,,,,,,,,,,-14777.708,,,,,,,,,,-16355.68
MESSAGE V.3,GEA_Eff_AdvNCO2_1p5C,World,Emissions|CO2,Mt CO2/yr,,,,,,34591.57533,,,,,36307.74033,,,,,,,,,,30884.32233,,,,,,,,,,22786.10033,,,,,,,,,,13944.96033,,,,,,,,,,6068.839333,,,,,,,,,,-174.0126667,,,,,,,,,,-4965.623667,,,,,,,,,,-9347.143667,,,,,,,,,,-13922.502,,,,,,,,,,-17869.335
MESSAGE V.3,GEA_Mix_1p5C_AdvNCO2_PartialDelay2020,World,Emissions|CO2,Mt CO2/yr,,,,,,33904.50433,,,,,35794.11733,,,,,,,,,,34425.798,,,,,,,,,,24236.76933,,,,,,,,,,12282.20033,,,,,,,,,,692.021,,,,,,,,,,-5371.303667,,,,,,,,,,-8091.266333,,,,,,,,,,-9787.327,,,,,,,,,,-10793.24033,,,,,,,,,,-12018.61467
MESSAGE V.3,GEA_Mix_1p5C_AdvTrans_PartialDelay2020,World,Emissions|CO2,Mt CO2/yr,,,,,,34470.99333,,,,,36420.72133,,,,,,,,,,35152.69267,,,,,,,,,,25258.78667,,,,,,,,,,13711.41933,,,,,,,,,,1436.464333,,,,,,,,,,-6053.388,,,,,,,,,,-10186.73333,,,,,,,,,,-12979.12,,,,,,,,,,-14990.349,,,,,,,,,,-16691.67133
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_1.5C-2100,World,Emissions|CO2,Mt CO2/yr,,,,,,37633.64162,,,,,40078.43138,,,,,,,,,,40495.54723,,,,,,,,,,18563.80548,,,,,,,,,,9448.461656,,,,,,,,,,2763.305161,,,,,,,,,,-2429.06989,,,,,,,,,,-7626.793102,,,,,,,,,,-12539.72388,,,,,,,,,,-13806.45305,,,,,,,,,,-14262.34288
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_Price1.5C,World,Emissions|CO2,Mt CO2/yr,,,,,,37640.22657,,,,,40079.04787,,,,,,,,,,40499.3358,,,,,,,,,,40989.17252,,,,,,,,,,16534.06534,,,,,,,,,,6342.270453,,,,,,,,,,-212.1156623,,,,,,,,,,-4340.94058,,,,,,,,,,-8784.050276,,,,,,,,,,-13196.09275,,,,,,,,,,-13893.52579
MESSAGE-GLOBIOM 1.0,EMF33_1.5C_cost100,World,Emissions|CO2,Mt CO2/yr,33061.58661,,,,,37547.0345,,,,,40094.78829,,,,,,,,,,41037.40834,,,,,,,,,,15744.37946,,,,,,,,,,6340.09325,,,,,,,,,,-523.1359454,,,,,,,,,,-8790.322801,,,,,,,,,,-10828.02957,,,,,,,,,,-12677.77643,,,,,,,,,,-13738.5994,,,,,,,,,,-14214.54114
MESSAGE-GLOBIOM 1.0,EMF33_1.5C_full,World,Emissions|CO2,Mt CO2/yr,33061.58661,,,,,37547.0345,,,,,40094.78829,,,,,,,,,,41037.40834,,,,,,,,,,15792.07037,,,,,,,,,,6383.051697,,,,,,,,,,-491.8238606,,,,,,,,,,-8908.771074,,,,,,,,,,-10883.61454,,,,,,,,,,-12709.87916,,,,,,,,,,-13755.88954,,,,,,,,,,-14191.80204
MESSAGE-GLOBIOM 1.0,SSP1-19,World,Emissions|CO2,Mt CO2/yr,,,,,,37720.75119,,,,,40265.62802,,,,,,,,,,38093.86268,,,,,,,,,,23404.16216,,,,,,,,,,14933.85584,,,,,,,,,,3629.964971,,,,,,,,,,-4029.742853,,,,,,,,,,-8118.545609,,,,,,,,,,-11932.14884,,,,,,,,,,-14315.90065,,,,,,,,,,-15487.08144
MESSAGE-GLOBIOM 1.0,SSP2-19,World,Emissions|CO2,Mt CO2/yr,,,,,,37767.24183,,,,,40313.50203,,,,,,,,,,40931.32174,,,,,,,,,,23633.12853,,,,,,,,,,11524.1294,,,,,,,,,,3778.922018,,,,,,,,,,-1510.684608,,,,,,,,,,-6540.368386,,,,,,,,,,-10608.86418,,,,,,,,,,-12410.88058,,,,,,,,,,-13048.88988
MESSAGEix-GLOBIOM 1.0,CD-LINKS_NPi2020_400,World,Emissions|CO2,Mt CO2/yr,31667.90819,,,,,35933.0697,,,,,38542.01816,,,,,,,,,,39615.22255,,,,,,,,,,23824.22308,,,,,,,,,,12039.05505,,,,,,,,,,2737.839477,,,,,,,,,,-7103.209038,,,,,,,,,,-11119.14575,,,,,,,,,,-14120.38951,,,,,,,,,,-16521.49954,,,,,,,,,,-17726.89656
POLES ADVANCE,ADVANCE_2020_1.5C-2100,World,Emissions|CO2,Mt CO2/yr,,,,,,31803.05425,,,,,34853.41138,,,,,37830.04713,,,,,41831.62088,,,,,35792.79413,,,,,24388.624,,,,,14716.66613,,,,,8563.68675,,,,,3560.850625,,,,,-283.0733125,,,,,-3155.471563,,,,,-5721.433188,,,,,-7925.230125,,,,,-9214.802125,,,,,-10806.90338,,,,,-12170.50994,,,,,-14642.43475,,,,,-15359.83981,,,,,-15618.55219,,,,,-15996.91888
POLES ADVANCE,ADVANCE_2030_1.5C-2100,World,Emissions|CO2,Mt CO2/yr,,,,,,31803.05425,,,,,34853.41138,,,,,37830.03113,,,,,41831.40438,,,,,42768.79575,,,,,39624.2535,,,,,18414.51913,,,,,6947.415438,,,,,2286.43375,,,,,-2187.464125,,,,,-5143.257313,,,,,-8152.294156,,,,,-9710.603813,,,,,-10935.69747,,,,,-12733.01484,,,,,-14431.39188,,,,,-15850.14066,,,,,-17930.80941,,,,,-18401.48863,,,,,-18303.07831
POLES ADVANCE,ADVANCE_2030_Price1.5C,World,Emissions|CO2,Mt CO2/yr,,,,,,31803.05425,,,,,34853.41138,,,,,37830.03113,,,,,41831.40438,,,,,42762.76825,,,,,39602.0545,,,,,19191.708,,,,,8971.583625,,,,,4706.699063,,,,,245.8409375,,,,,-3138.115875,,,,,-6020.66975,,,,,-8204.76,,,,,-9507.45875,,,,,-10977.40163,,,,,-12600.79244,,,,,-13935.70269,,,,,-15553.08838,,,,,-16272.35063,,,,,-15569.17669
POLES CD-LINKS,CD-LINKS_NPi2020_400,World,Emissions|CO2,Mt CO2/yr,,,,,,30273.93359,,,,,33410.28906,,,,,35824.42578,,,,,38551.99609,,,,,34809.875,,,,,24099.94531,,,,,17098.60547,,,,,12185.68457,,,,,7387.311035,,,,,3858.141357,,,,,,,,,,-3048.635986,,,,,,,,,,-9210.530273,,,,,,,,,,-12924.87793,,,,,,,,,,-18214.25781,,,,,,,,,,-21672.30273
POLES EMF33,EMF33_1.5C_cost100,World,Emissions|CO2,Mt CO2/yr,26158.98438,,,,,30911.81445,,,,,34045.15625,,,,,,,,,,38511.03125,,,,,,,,,,10375.25977,,,,,,,,,,5185.838379,,,,,,,,,,513.4423828,,,,,,,,,,-4844.283203,,,,,,,,,,-8202.635742,,,,,,,,,,-9723.092773,,,,,,,,,,-11018.39746,,,,,,,,,,-12265.1748
POLES EMF33,EMF33_1.5C_full,World,Emissions|CO2,Mt CO2/yr,26158.98438,,,,,30911.81445,,,,,34045.15625,,,,,,,,,,38513.40625,,,,,,,,,,11543.35449,,,,,,,,,,6396.980957,,,,,,,,,,1362.534546,,,,,,,,,,-4798.294922,,,,,,,,,,-8768.27832,,,,,,,,,,-10602.64258,,,,,,,,,,-11758.00781,,,,,,,,,,-12834.88867
POLES EMF33,EMF33_1.5C_limbio,World,Emissions|CO2,Mt CO2/yr,26158.98438,,,,,30911.81445,,,,,34045.15234,,,,,,,,,,38434.63281,,,,,,,,,,4556.441406,,,,,,,,,,3647.508545,,,,,,,,,,1047.617065,,,,,,,,,,-3053.488037,,,,,,,,,,-6075.98877,,,,,,,,,,-5165.467773,,,,,,,,,,-4898.122559,,,,,,,,,,-10157.67871
POLES EMF33,EMF33_1.5C_nofuel,World,Emissions|CO2,Mt CO2/yr,26158.98438,,,,,30911.81445,,,,,34045.15625,,,,,,,,,,38497.25781,,,,,,,,,,8969.625,,,,,,,,,,3999.553711,,,,,,,,,,-111.4850388,,,,,,,,,,-4924.354004,,,,,,,,,,-7656.234863,,,,,,,,,,-9236.978516,,,,,,,,,,-9981.12793,,,,,,,,,,-11397.67285
REMIND 1.7,ADVANCE_2020_1.5C-2100,World,Emissions|CO2,Mt CO2/yr,,,,,,36193.6379,,,,,38842.928,,,,,42927.3712,,,,,45171.8828,,,,,36199.1,,,,,25056.33,,,,,15186.2,,,,,8161.717,,,,,2464.797,,,,,-1894.876,,,,,-5689.117,,,,,-8680.534,,,,,,,,,,-12133.05,,,,,,,,,,-12884.94,,,,,,,,,,-12748.99,,,,,,,,,,-13373.91
